,author_id,text,created_at,id,retweet_count,reply_count,like_count,quote_count
108,962578275162869760,@HeavyMental_es @TheBridge_Tech @GuillermoDeHaro @Recuenco @Alienta Que pena no llegué a tiempo para conseguir entrada 🥲🥹 peeeero bueno como este podcast solo va to the moon seguro que hay más ocasiones! 🤞🏽🤘🏽,2022-06-11T18:02:51.000Z,1535683997837180929,0,1,3,0
109,1232105203,@HeavyMental_es @TheBridge_Tech @GuillermoDeHaro @Recuenco @Alienta Shit! Estaba despistado y he llegado tarde a las entradas. 😭😭😭😭😭😭😭😭 https://t.co/eQYXrBaQrv,2022-06-11T17:24:58.000Z,1535674465677344770,0,1,3,0
110,457896514,"@HeavyMental_es @TheBridge_Tech @GuillermoDeHaro @Recuenco @Alienta Nah….yo soy un mindundi.

Pero vamos, que si SCL puede esperar, el tito Floren también. Hay prioridades.",2022-06-11T12:46:29.000Z,1535604382955360260,0,0,2,0
111,1255794072280842240,"@a_gallard @TheBridge_Tech @GuillermoDeHaro @Recuenco @Alienta Sabíamos que era Santiago, pero soñábamos con que fuera ""SuperLiga Champions League"" del líder supremo Floretino.",2022-06-11T12:43:09.000Z,1535603541498281986,0,1,3,0
112,457896514,"@HeavyMental_es @TheBridge_Tech @GuillermoDeHaro @Recuenco @Alienta Jajaja…sin duda!!
SCL es mucho más aburrido y ya lo tengo muy visto.

Nos vemos el 27, esa turra no me la pierdo!",2022-06-11T12:41:46.000Z,1535603195485081600,0,1,2,0
113,1255794072280842240,@wmurphy @TheBridge_Tech @GuillermoDeHaro @Recuenco @Alienta @manuelcarrasco_ Somos los Bustamantes de la ciencia.,2022-06-11T12:38:29.000Z,1535602368011722752,0,1,3,0
114,15521945,"@HeavyMental_es @TheBridge_Tech @GuillermoDeHaro @Recuenco @Alienta Pero.. ¿que había? ¿dos entradas?

Tenéis más poder de convocatoria que @manuelcarrasco_",2022-06-11T12:36:40.000Z,1535601912896229378,0,1,1,0
115,1255794072280842240,"@a_gallard @TheBridge_Tech @GuillermoDeHaro @Recuenco @Alienta Alejandro, no se qué es SCL, pero diles que llegas el martes.

El lunes 27 lo pasas con nosotros... piénsalo, sólo en 2 semanas @Recuenco te podrá soltar la turra en directo, eso en SCL no lo van a tener.",2022-06-11T11:17:56.000Z,1535582097699753984,0,1,3,0
116,457896514,"@HeavyMental_es @TheBridge_Tech @GuillermoDeHaro @Recuenco @Alienta Grandes!!!! Ya en mi poder.

Se supone que estoy en SCL esa semana, pero…algo haremos! 💃 https://t.co/9BM2wPDTiu",2022-06-11T11:14:46.000Z,1535581300383531008,0,1,2,0
117,1255794072280842240,@enriquin @TheBridge_Tech @GuillermoDeHaro @Recuenco @Alienta ¿te ha hablado ya del libro chulo de @Recuenco y @GuillermoDeHaro? :D,2022-06-11T11:14:14.000Z,1535581167973548033,0,0,3,0
118,15653000,@HeavyMental_es @TheBridge_Tech @GuillermoDeHaro @Recuenco @Alienta Donde tendrás las manos...,2022-06-11T11:12:02.000Z,1535580612505083906,0,1,2,0
119,1255794072280842240,@mtortosal @TheBridge_Tech @GuillermoDeHaro @Recuenco @Alienta Ahí nos vemos en 2 semanas!!,2022-06-11T11:11:48.000Z,1535580552786497536,0,0,3,0
120,1255794072280842240,"@TheBridge_Tech @GuillermoDeHaro @Recuenco @Alienta 🚨🚨🚨🚨 SOY MANCO, ES 27 DE JUNIO",2022-06-11T11:11:02.000Z,1535580361140453378,0,2,6,0
121,317352917,@HeavyMental_es @TheBridge_Tech @GuillermoDeHaro @Recuenco @Alienta Yeeeeeeeepaaaaa!!!! https://t.co/LS7vXjqbH7,2022-06-11T11:10:49.000Z,1535580306845089792,0,1,2,0
122,1255794072280842240,"Estamos súper felicides, y queremos adecer INFINITO a quiénes nos han dado estas oportunidades:

1/3) @TheBridge_Tech porque son unos catacracks en lo que hacen y en cómo lo hacen, y además nos han abierto su casa de par en par(están locos, dijeron a todo que sí).",2022-06-11T10:43:19.000Z,1535573385190813696,2,1,9,0
123,568101757,@HeavyMental_es @TheBridge_Tech @GuillermoDeHaro @Recuenco @Alienta 🫣😋🤤 https://t.co/e6dmoY8MK9,2022-06-11T10:42:38.000Z,1535573213282983937,0,0,2,0
124,15653000,@HeavyMental_es @TheBridge_Tech @GuillermoDeHaro @Recuenco @Alienta A la saca!,2022-06-11T10:39:29.000Z,1535572422333702147,0,0,2,0
125,1255794072280842240,"🚨27/7 - 7:30PM - 🎙️PODCAST PRESENCIAL
📌MADRID, @TheBridge_Tech (Recoletos,15)
🤟🏻SÓLO 6⃣0⃣ ENTRADAS

🔞🍆🔝 ""EL SENTIDO DE LA VIDA YA NO ES 42""

🔗 https://t.co/bPRHcq3PCo

Invitado: @GuillermoDeHaro con @Recuenco ha escrito ""El pequeño libro de la filosofía estoica"" de @alienta",2022-06-11T10:35:58.000Z,1535571536186335233,14,13,36,5
126,1473907744671371268,"@TheBridge_Tech I have extensive experience Product Packaging &amp; Label Design knowledge. I'm Designing Unique Product Packaging Design, Label design, Logo, Flyer, Banner Ads &amp; Many more.
To contact me: https://t.co/MOW72Ser0w
Whatsapp: +8801645840100",2022-06-10T18:55:41.000Z,1535334908058488832,0,0,0,0
127,1162694149956603904,Ayer celebramos el #OpenDay de @TheBridge_Tech y @uchceu en #Valencia 🤗¡Muchas gracias a todos los asistentes! Esperamos que hayáis descubierto vuestro gusto por la tecnología🧑‍💻 y el potencial que tenéis 🚀 #bootcamps #digitaltalent https://t.co/e8DfGnv09h,2022-06-09T13:29:43.000Z,1534890485415813122,0,0,0,0
128,1455515154133786625,"GRACIAS a @IronhackMAD @Letscoder_ @ISDICoders @TheBridge_Tech @lewagonspain por hacer posible el episodio que se viene mañana 🔥

𝗗𝗲𝘁𝗮𝗹𝗹𝗲𝘀 𝗱𝗲𝗹 𝗲𝘃𝗲𝗻𝘁𝗼:
📅 ¿Cuándo? - 9 Junio
⌚️¿Hora?: 18h
🚩¿Dónde?: Online a través de nuestro canal de Twitch

(link ⬇️) https://t.co/k1nFbwLlgL",2022-06-08T12:20:43.000Z,1534510733559488512,0,1,7,0
129,90148487,"El martes 14 nos encontraremos con las #EmpresasResponsables que contribuyen a transformar vidas con alianzas solidarias.
¡Aquí presentamos a algunas de las que nos acompañarán!
Amparo Galbis, de @TheBridge_Tech 
Teresa Herreros, de  Cobertura solidaria
@SoniaPrideCom 
... https://t.co/GVDbmhdehy",2022-06-08T11:17:44.000Z,1534494884052213760,3,1,5,0
130,421798449,Nuevo Evento: @TheBridge_Tech  Taller Data Science Valencia: Mi primera aplicación de web de IA 15/06/2022 https://t.co/DbwCfYaaX3,2022-06-02T18:20:53.000Z,1532427046403682304,0,0,1,0
131,541058739,"@GuillermoDeHaro @Gonzalomartin @Recuenco @Alienta @heavymental @TheBridge_Tech Segundo párrafo y ya he descubierto un juguete nuevo.
Feliz de ser el más ágrafo de la habitación 😜
https://t.co/tRr2jTJxg0",2022-05-31T14:44:39.000Z,1531647853348761601,0,0,2,0
132,541058739,@GuillermoDeHaro @Gonzalomartin @Recuenco @Alienta @heavymental @TheBridge_Tech Info sobre @Alienta con todos los horarios de sus autores firmando en #FeriaDelLibroMadrid2022 ;) https://t.co/UrQRMNStvO,2022-05-31T14:16:41.000Z,1531640813800783872,0,0,2,0
133,541058739,"@GuillermoDeHaro @Gonzalomartin @Recuenco @Alienta @heavymental @TheBridge_Tech Un pequeño avance del libro, en la editorial @Alienta nos ponen los dientes largos con las primeras páginas
👇
https://t.co/8SO1QkPgYN",2022-05-31T14:13:25.000Z,1531639992174493696,1,2,3,0
134,541058739,@GuillermoDeHaro @Gonzalomartin @Recuenco @Alienta @heavymental @TheBridge_Tech 🙏,2022-05-31T11:58:03.000Z,1531605926272282627,0,1,2,0
135,7154412,@Gonzalomartin @DigitalBourne @GuillermoDeHaro @Alienta @heavymental @TheBridge_Tech @EventbriteES Silenzio Stampa. https://t.co/QFGHNtDxUC,2022-05-31T11:43:03.000Z,1531602152887619587,0,0,2,0
136,541058739,@Gonzalomartin @GuillermoDeHaro @Recuenco @Alienta @heavymental @TheBridge_Tech @EventbriteES Es así.,2022-05-31T11:42:58.000Z,1531602132138438658,0,0,1,0
137,7631142,@DigitalBourne @GuillermoDeHaro @Recuenco @Alienta @heavymental @TheBridge_Tech @EventbriteES La mafia tiene sus reglas. This thing of us.,2022-05-31T11:41:27.000Z,1531601751056470016,0,2,3,0
138,541058739,"@Gonzalomartin @GuillermoDeHaro @Recuenco @Alienta @heavymental @TheBridge_Tech No sufras, podía ser peor: si no es por @EventbriteES ni me entero.
Lo más gracioso es que el jueves pasado estuve en una presentación de un libro en @TheBridge_Tech y no soltaron prenda :)",2022-05-31T11:40:48.000Z,1531601583984844802,0,1,3,0
139,7631142,@DigitalBourne @GuillermoDeHaro @Recuenco @Alienta @heavymental @TheBridge_Tech A mi es que no me invitan a nada. He quedado como un influencer de pacotilla.,2022-05-31T11:37:02.000Z,1531600636646674433,0,1,2,0
140,541058739,"@GuillermoDeHaro @Gonzalomartin @Recuenco @Alienta @heavymental @TheBridge_Tech Alguna pista para navegantes:
https://t.co/XvXCl6HN6F",2022-05-31T11:34:31.000Z,1531600004074426369,0,0,1,0
141,541058739,"@GuillermoDeHaro @Gonzalomartin @Recuenco @Alienta Jajaja cómo lo sabes. 
Ya he visto que se han agotado todas las entradas en la presentación junto con la grabación de @heavymental en @TheBridge_Tech.
Guillermo, la legión de seguidores necesita saber caseta y día de la #FLM2022 #FeriaDelLibroMadrid2022 en la que firmas ;)",2022-05-31T11:33:52.000Z,1531599841276706817,0,3,2,0
142,541058739,"La historia relaciona el paseo de Recoletos, la #FeriaDelLibro y la @BNE_biblioteca.
El jueves pasado asistí a la presentación de “El libro de la inteligencia colectiva” #Iclibro de @arey en la sede de @TheBridge_Tech al lado del @Cafegijon acompañado de @tiscar y @nodosenlared. https://t.co/LTYwgg3yd8",2022-05-30T12:16:21.000Z,1531248145656688641,2,0,6,0
143,1088043591681871872,"Si aún estás con el buen recuerdo de la charla de @MercadonaTech en #LPCMAD22, tenemos second round en junio:

🎙️ #LPCxMAD sobre el ciclo de vida de Objetivos en Mercadona Tech.
🗓️ Martes 14 junio, 18.30h
📌 @TheBridge_Tech
🙋 ¡Aforo limitado! Apúntate en: https://t.co/YRVNBg6IWn",2022-05-30T11:25:00.000Z,1531235220501897218,0,0,2,2
144,15993641,"Ayer fue un día entrañable, presentando el #LibroIC con @tiscar y @nodosenlared en @TheBridge_Tech. ¡¡Nivelazo!! Preguntas retadoras, conversación nutriente, y asistentes de lujo. ¡Hemos estado 2 horas conversando! No se puede pedir más. Gracias a todo/as https://t.co/MjYX5zIa8J",2022-05-27T08:24:07.000Z,1530102538015592448,3,0,7,0
145,103409751,@tiscar @arey @TheBridge_Tech @nodosenlared Vaya cracks os habéis juntado💪😉,2022-05-26T21:22:41.000Z,1529936081273208847,0,0,2,0
146,148160316,"Gran #libro de @arey 

Gracias por tan valiosa y profunda aportación, posibles soluciones y propuestas de aplicación

presentación en @TheBridge_Tech https://t.co/JYHdfdfyFz",2022-05-26T18:18:54.000Z,1529889830376722433,0,0,3,0
147,29497240,@juanjobrizuela @tiscar @arey @TheBridge_Tech @nodosenlared Ni lo dudes ;-),2022-05-26T15:53:23.000Z,1529853209870745600,0,0,2,0
148,10575102,@c_magro @tiscar @arey @TheBridge_Tech @nodosenlared cuidadme a Amalio plis ;),2022-05-26T15:37:50.000Z,1529849297105215493,0,1,3,0
149,29497240,@tiscar @arey @TheBridge_Tech @nodosenlared yo soy más prêt à porter ;-),2022-05-26T15:23:48.000Z,1529845766453436418,0,1,1,0
150,4628161,@c_magro @arey @TheBridge_Tech @nodosenlared Ya sabía yo que el público era de lujo 😉,2022-05-26T15:19:39.000Z,1529844720783998977,0,1,1,0
151,29497240,@tiscar @arey @TheBridge_Tech @nodosenlared Ahí nos vemos ;-),2022-05-26T15:15:13.000Z,1529843607750025217,0,1,2,0
152,4628161,Esta tarde estaré acompañando a @arey en la presentación de su libro sobre Inteligencia Colectiva en @TheBridge_Tech junto a @nodosenlared y un público de lujo https://t.co/Mmxexzt7Fo,2022-05-26T15:14:12.000Z,1529843349200551937,0,2,7,0
153,15993641,Ayer fue 1ra presentación del #LibroIC bajo el abrigo de @zuloark y con la compañía de @rosajpereda y @tutuytu. Unas 20 personas y fue estupendo. Mil gracias a todo/as. Hoy seguimos por #Madrid. 2da presentación en @TheBridge_Tech a las 18:30: https://t.co/OVzv1SdR7x https://t.co/9L9DsQ4EYE,2022-05-26T09:26:15.000Z,1529755786129326082,1,0,9,2
154,163586106,"¿Te gustaría explorar el sector #tech? Ven a los talleres que organiza @TheBridge_Tech en @ENCamaraSevilla
 
🗓️26 Mayo 👉​ Taller #Ciberseguridad
🗓️30 Mayo👉​ Taller #DesarrolloWebFullStack
🗓️31 Mayo 👉​Taller #DataScience

¡Inscríbete ahora! ⤵️​
https://t.co/9r5ZHRKwOs https://t.co/bbKEDUkY6Y",2022-05-24T09:51:32.000Z,1529037374340177920,1,0,3,0
155,1528649918306557952,Terminando el desafio de tripulaciones en @TheBridge_Tech,2022-05-23T11:18:42.000Z,1528696920729956352,0,0,0,0
156,41545659,"""El libro de la inteligencia colectiva""  https://t.co/tUyIEoFlP9 artículo de @tiscar sobre la presentación que del libro de @arey haremos esta semana en @TheBridge_Tech 
Plazas limitadas, inscripciones en https://t.co/Oht7sRlBPh https://t.co/wICvbVbVqi",2022-05-23T08:15:36.000Z,1528650844094271490,3,0,6,0
157,4628161,Este jueves nos vemos en @TheBridge_Tech para hablar sobre inteligencia colectiva a propósito del nuevo libro de @amaliorey y la compañía de @nodosenlared. En el blog avanzo algunos detalles: https://t.co/rVXQw1TTf2 https://t.co/Mmxexzt7Fo,2022-05-23T08:01:09.000Z,1528647207594909696,1,0,2,1
158,987388686,"Conoce las 25 ofertas de #empleo de la empresa sevillana @Galgus, creadora de tecnología #WiFi de primer nivel mundial, y descubre también ofertas de empleo en #Sevilla de @PFDrive @HotelColonGM  @GrupoElecnor @TheBridge_Tech @beteling, etc. Ver más: https://t.co/9lJwB9yIAl https://t.co/k8bFhZV5tx",2022-05-23T07:38:11.000Z,1528641426975760389,3,0,8,0
159,15993641,#LastMinute La 2da presentación del #LibroIC en #Madrid será este jueves (18:30) en @TheBridge_Tech acompañados por Tíscar Lara (@tiscar) y Mario López de Ávila (@nodosenlared). +Info e inscripciones aquí: https://t.co/OVzv1SdR7x,2022-05-23T07:25:47.000Z,1528638307516694529,3,0,4,1
160,1162694149956603904,"Esta es la historia de Isis🤗 que decidió hacer un cambio en su vida profesional haciendo el #bootcamp de #uxui. Ahora, compagina su trabajo con el de Teacher Assistant en @TheBridge_Tech. El camino es duro pero seguro dará sus frutos👩‍💻¡Gracias Isis por compartir tu experiencia! https://t.co/1UHKZW0UxN",2022-05-18T15:23:22.000Z,1526946552492789760,0,0,0,0
161,1162694149956603904,Gracias @victorianoI y equipo por el análisis con @graphext de los datos en educación y tecnología que vimos ayer en la primera charla de #letstalkabouteducation en @TheBridge_Tech y que pudimos debatir con @ikerarceseco Sin duda aprendimos mucho ¡Volved cuando queráis! 🧵Hilo 📊 https://t.co/wZSVGve1sn https://t.co/bLxwCvBQN5,2022-05-18T11:26:31.000Z,1526886949839065088,0,0,0,0
162,1336771626306854912,"¿Cómo combatir el paro juvenil🥵? #tipdeldia En un país con una tasa de paro récord, hay que elegir bien dónde y qué estudiar.

Si os queréis especializar en el sector digital, os animamos a hacerlo con @TheBridge_Tech, que cuenta con un 92% de empleabilidad... ¡Y CON BECA 👇! https://t.co/2OBZSnVk7r",2022-05-18T08:31:13.000Z,1526842834741039105,4,1,8,0
163,114739070,Los perfiles tecnológicos más demandados en el futuro @TheBridge_Tech https://t.co/j93jBWSLij,2022-05-17T08:28:26.000Z,1526479745185198080,2,0,1,0
164,15993641,La 2da presentación-coloquio del #LibroIC en #Madrid será el J26Mayo(18:30) en @TheBridge_Tech con Tíscar Lara (@tiscar) y Mario López de Ávila (@nodosenlared)  +Información e inscripciones: https://t.co/OVzv1SdR7x ¡¡Compártelo!!,2022-05-16T09:31:13.000Z,1526133158743359488,4,0,4,0
165,50588675,"Sin desmerecer el espectáculo del 28 de mayo en Paris, el 26 a las 18:30 en Madrid, @arey presenta su #libroIC en @TheBridge_Tech Entradas aquí https://t.co/4MM6HyxTrf",2022-05-14T19:19:17.000Z,1525556372129169411,0,0,1,0
166,2907682397,"Next week our CEO @victorianoi will be at @Thebridge_tech with @ikerarceseco to discuss the education sector 🎓 from a data-driven perspective. Join us online or at Paseo de Recoletos, 15, Madrid, to debate the challenges and opportunities the sector faces🚀 https://t.co/Vfbji4VN4b",2022-05-13T09:54:44.000Z,1525051913317801984,0,0,2,0
167,577561266,@TheBridge_Tech @ikerarceseco @victorianoi @graphext Hola @TheBridge_Tech. ¿Por qué es obligatorio dar el número de teléfono para un evento que es en línea?,2022-05-13T09:36:44.000Z,1525047381234003968,0,0,0,0
168,15993641,La 2da presentación del #LibroIC en #Madrid será el J26Mayo(18:30) en @TheBridge_Tech acompañados por  Tíscar Lara (@tiscar) y Mario López de Ávila (@nodosenlared) sobre impacto de la #IC en el diseño y gestión de las organizaciones. +Info/inscripciones: https://t.co/OVzv1SdR7x,2022-05-05T07:22:39.000Z,1522114536286920704,2,0,4,0
169,2979740235,"¡Gracias a todos por el día de hoy! 😍😍

De la mano de: @AccentureSpain , Bonus Studios, @Making_Science_ @SomosMiogroup , Silicon HR , y @TheBridge_Tech hemos podido acercar el futuro talento digital hacia el mundo laboral 🔝 🔝 

#talent #empresas #marketing #BeGeneration https://t.co/wLbzhtXb94",2022-04-28T16:17:33.000Z,1519712433740386308,0,0,1,0
170,3294953441,En breve empezamos la charla sobre RV y Psicología! Todo ready! @TheBridge_Tech https://t.co/lW3fvKhcGZ,2022-04-28T15:55:26.000Z,1519706866703638529,1,0,14,0
171,3294953441,Mañana estaré junto a @LucaMefisto en una mesa redonda en @TheBridge_Tech donde hablaremos de la relación que hay entre #psicologia y la #realidadvirtual. Pinta interesante!!… https://t.co/FXt3Zdj7Uh,2022-04-27T21:44:03.000Z,1519432213061943303,1,0,6,0
172,604485175,"Acabo de escuchar la charla de @kairos_ds en @TheBridge_Tech. Ahora que todo lo que tengo que aprender me abruma. Escuchar que si llego a la meta, me esperará una empresa así (ojalá), un equipo en el que se respire ese buen rollo y amor por el trabajo, me da fuerza para pelear",2022-04-27T16:53:38.000Z,1519359124219338752,0,0,8,0
173,53089020,@pmdr_1189 @TheBridge_Tech Lamentablemente,2022-04-27T15:32:18.000Z,1519338659111178242,0,0,1,0
174,431035304,"Esto es hoy! 
Nos vemos en @TheBridge_Tech con @quierodata para hablar de crecimiento dentro de @kairos_ds 🧡 https://t.co/miTZChXSwJ",2022-04-27T08:03:22.000Z,1519225678335459328,1,0,5,0
175,4295874994,"Nuestra Head de Data &amp; IA @quierodata, estará mañana en las oficinas de @TheBridge_Tech, para hablar de las oportunidades de crecimiento profesional dentro de Kairós DS.🤩 

@IrnMM la acompañará resolviendo cualquier duda sobre Kairós DS… 

¿Te veremos allí?🧡

#OrgulloKairós https://t.co/0hUC9XkPxF",2022-04-26T14:58:20.000Z,1518967719516909568,5,0,7,1
176,535255114,"Los compañeros de @TheBridge_Tech nos hablan de #softskills en IT, en #devspega junto a @flyncercom 
El valor diferencial de todo profesional. https://t.co/0On5h6N9hR",2022-04-26T14:41:09.000Z,1518963397701906433,0,0,0,0
177,1978768458,"#ESTAPASANDO Talento y competencias digitales #SP22
Inés Garcia @TheBridge_Tech
Enric Montesa @COEV_COM
Leticia Gonzalvez Directora marketing @sesamehr_
La competencia digital demandada en las empresas no son las básicas que todos tenemos. https://t.co/orPM5iTbPE",2022-04-26T11:12:18.000Z,1518910838987501570,0,1,3,0
178,227327854,Tenemos que decir que el BURN Mondays de ayer con @TheBridge_Tech fue muy top! 🔝​❤️‍🔥,2022-04-26T11:06:11.000Z,1518909298688077825,1,1,3,0
179,1162694149956603904,"Este jueves Job Market Place en @TheBridge_Tech con @spaingeneration La feria de empleo con el mejor talento de #marketingdigital @AccentureSpain, @Siliconhr1, ... participarán en busca del mejor talento. Si eres empresa y quieres participar 👉https://t.co/0n4iufzfmi https://t.co/A51YStbfjF",2022-04-25T15:05:53.000Z,1518607234976161792,0,0,0,0
180,734674933217931265,Mercedes Mac Pherson @Globant : 'Hay un desconocimiento grande del poder de transformación de la tecnología' #mujerytecnología @TheBridge_Tech https://t.co/OFDlmziC1y,2022-04-22T08:43:37.000Z,1517423870483042304,0,0,2,0
181,734674933217931265,Sara Gómez @RainG 'La sociedad no sabe lo que hacemos los ingenieros y los tecnólogos' #mujerytecnología @TheBridge_Tech @Globant https://t.co/lYFyIZuW3J,2022-04-22T08:33:23.000Z,1517421295373271041,1,0,5,0
182,734674933217931265,Comienza nuestra segunda mesa 'Cómo construir un futuro que nos representa'. Aquí te dejamos el enlace para seguirnos en streaming https://t.co/ABQkBBLKmT #mujerytecnología @Globant @TheBridge_Tech https://t.co/kApsKZ04SD,2022-04-22T08:29:12.000Z,1517420242120683520,0,0,2,0
183,734674933217931265,"Carmen Artigas, secretaria de Estado de Digitalización e Inteligencia Artificial de Asuntos Económicos y Transformación Digital: 'Es nuestro momento. El momento de las mujeres' #mujerytecnología @Globant @TheBridge_Tech https://t.co/gLjyCQPBRH",2022-04-22T08:26:55.000Z,1517419666938998784,3,0,5,0
184,734674933217931265,"'Nunca se progresa desde el miedo. Hay que arriesgarse disfrutando', Irene Cano @Meta #mujerytecnología @TheBridge_Tech @Globant https://t.co/yaoUnWJIs6",2022-04-22T08:22:02.000Z,1517418437777240065,1,0,4,0
185,734674933217931265,"'Hay que tener una apertura de mente en los modelos educativos' María Rotondo @Telefonica 
Aquí te dejamos el enlace para seguirnos en streaming https://t.co/ABQkBBLKmT #mujerytecnología @Globant @TheBridge_Tech https://t.co/dB8tF3prJv",2022-04-22T08:19:53.000Z,1517417898133884928,0,0,2,0
186,734674933217931265,"A día de hoy, el 41 % de las  investigaciones públicas las hacen mujeres. Descubre más datos en numerosas jornada @TheBridge_Tech #mujerytecnología 
https://t.co/bNRyoB4h6y https://t.co/ZBQ4299zQW",2022-04-22T07:48:10.000Z,1517409914792075264,0,0,0,0
187,15942584,@MujeresaSeguir @Globant @TheBridge_Tech Qué gran panel!,2022-04-22T06:55:37.000Z,1517396691443490816,0,0,0,0
188,1162694149956603904,"¿Unimos #psicología, diseño #uxui y #realidadvirtual? La respuesta: SÍ! Te invitamos a la mesa redonda del 28 de abril en @TheBridge_Tech donde trataremos el diseño ux desde el punto de vista del tratamiento de las fobias a través de la #vr. Entradas 👉https://t.co/JGOpD7p2rO",2022-04-21T14:26:16.000Z,1517147713254526978,0,0,0,1
189,1360217897008791554,@MujeresaSeguir @Globant @TheBridge_Tech Apuntado en la agenda 👌,2022-04-21T12:42:41.000Z,1517121644682256385,0,0,0,0
190,220072811,"📢Como ya sabéis, antes de #SemanaSanta, nuestro alumnado de la #FPinformática💻 visitaron @TheBridge_Tech. Gracias a su trato hacia #ITEP🔵 y su colaboración os ofrecemos nuevas imágenes de esa actividad‼️ En ellas queda patente el interés de la cita 👌🏻 https://t.co/nt0LFYitDB",2022-04-21T11:30:01.000Z,1517103356346617856,1,0,4,1
191,91124440,@TheBridge_Tech Otro de los placeres de haber pasado unos meses en esas aulas!! 😉👩🏻‍💻,2022-04-20T11:26:24.000Z,1516740060346929153,0,0,1,0
192,67597387,"Actualmente acoge las oficinas de The Bridge, una aceleradora de talento digital
📷 @TheBridge_Tech https://t.co/xgWzxnqdOI",2022-04-20T04:57:14.000Z,1516642121729679362,0,1,8,0
193,16512007,@bertinha84 @TheBridge_Tech 👏🏻👏🏻👏🏻  🙌🏻,2022-04-19T19:55:08.000Z,1516505700595388430,0,0,1,0
194,604485175,@AndreaMaganRey @TheBridge_Tech https://t.co/fpGUkYnGX4,2022-04-18T15:05:12.000Z,1516070347854028804,0,0,1,0
195,397537147,@bertinha84 @TheBridge_Tech A por ello @bertinha84 https://t.co/tz445Lv3mV,2022-04-18T14:52:49.000Z,1516067228344533003,0,1,1,0
196,604485175,@alinnfm @TheBridge_Tech https://t.co/0IWmJ42wab,2022-04-18T13:37:44.000Z,1516048336477995008,0,0,0,0
197,3063927221,"@bertinha84 @TheBridge_Tech ¡¡Que emoción!! 🤗
Todo lo bueno del mundo para ti en esta etapa 🏆",2022-04-18T13:22:37.000Z,1516044530348347394,0,1,1,0
198,1162694149956603904,@bertinha84 Ese nudo es presagio de algo bueno 😆¡Bienvenida a @TheBridge_Tech ! Muchas horas de #UXUI te esperan 🙌 ¡sin miedo!,2022-04-18T08:26:32.000Z,1515970019733258247,0,0,1,0
199,604485175,"@marcosDLCS @TheBridge_Tech Lo haré, gracias Marcos 🙂",2022-04-18T06:50:51.000Z,1515945939508375556,0,0,0,0
200,147003255,"@bertinha84 @TheBridge_Tech Mucha suerte en la nueva aventura.

Â¡No olvides compartir tu camino y tus experiencias! 

Seguro que son de utilidad para la comunidad.

ðª",2022-04-18T06:43:57.000Z,1515944204127645701,0,1,1,0
201,604485175,Hoy empiezo en un ratito mi camino en el Ux/ui de la mano de @TheBridge_Tech en su bootcamp. Tengo un nudo enorme en el estÃ³mago y todas las ganas de aprender. A por todas voy!,2022-04-18T06:03:12.000Z,1515933948001632256,1,5,6,1
202,761153947990097920,"@manufosela @4GeeksAcademyES @CodenotchMAD @socratech_ @TheBridge_Tech @ITAcademy @nebulova_es ð Felicidades a todos lxs participantes y menciÃ³n especial a esa selecciÃ³n de programadores/as que va a tener la oportunidad de ""mejorar su conducciÃ³n"" gracias a esta iniciativa de @kairos_ds 
ðð» Darte/daros las gracias por apostar siempre por el #TalentoJunior y la #Diversidad.",2022-04-13T11:30:42.000Z,1514204427019767808,0,0,4,0
203,1026530062923968513,"@manufosela @Adalab_Digital @4GeeksAcademyES @socratech_ @TheBridge_Tech @ITAcademy @nebulova_es Muy orgullosos de nuestros Top Notch Codersð
Mucho Ã¡nimo a esa 6Âª #GeneracionK  de 
@kairos_ds con todo lo nuevoð",2022-04-12T13:12:30.000Z,1513867656180477953,0,0,0,0
204,1609031,"De los 21, hay 7 desarrolladoras de @Adalab_Digital, 4 de @4GeeksAcademyES, 2 de @CodenotchMAD, 1 de @socratech_ , 1 de @TheBridge_Tech, 1 de @ITAcademy, 1 de @nebulova_es y de FP-DAW y autodidactas.",2022-04-12T11:55:30.000Z,1513848281801056258,3,3,12,0
205,227327854,"Nos han contado que en @TheBridge_Tech se lo curran mucho... Hemos colado algÃºn que otro BURN, Â¿os viene bien una ayudita de energÃ­a? ðð¥",2022-04-07T10:00:06.000Z,1512007299187027971,1,1,6,0
206,127000294,@TheBridge_Tech Â¡A vuestra disposiciÃ³n! Â¡Muchas gracias!,2022-04-06T09:13:36.000Z,1511633207061630980,0,0,0,0
207,41110484,@assemblerinstit @TheBridge_Tech @CraftCodeTech @CodeHouseLearn @CodenotchMAD @NeolandStudio @Adalab_Digital @IEuniversity @lemoncoders @codeworks @geeks_academy @penascalf5 Hola. Lo tenemos en formato Json en Git. https://t.co/x2dnE2VFAB PodÃ©is hacer un PR ;),2022-04-05T13:07:13.000Z,1511329612260950019,0,0,4,0
208,1102950803843751936,"@raulcotrina @TheBridge_Tech @CraftCodeTech @CodeHouseLearn @CodenotchMAD @NeolandStudio @Adalab_Digital @IEuniversity @lemoncoders @codeworks @geeks_academy @penascalf5 Muy buenas RaÃºl, nos parece una idea increÃ­ble. Â¿Me dices donde te pasamos la informaciÃ³n de los cursos que tenemos actualmente?",2022-04-05T13:03:14.000Z,1511328611755827200,0,1,0,0
